"","x"
"46898",15
"46899",14
"46900",18
"46901",13
"46902",14
"46903",15
"46904",11
"46905",10
"46906",11
"46907",9
"46908",15
"46909",16
"46910",15
"46911",6
"46912",14
"46913",15
"46914",11
"46915",14
"46916",14
"46917",15
"46918",10
"46919",13
"46920",14
"46921",7
"46922",7
"46923",12
"46924",16
"46925",15
"46926",8
"46927",12
"46928",14
"46929",9
"46930",9
"46931",7
"46932",13
"46933",12
"46934",12
"46935",16
"46936",16
"46937",12
"46938",13
"46939",16
"46940",11
"46941",15
"46942",12
"46943",15
"46944",11
"46945",11
"46946",12
"46947",13
"46948",11
"46949",14
"46950",12
"46951",16
"46952",16
"46953",19
"46954",10
"46955",12
"46956",12
"46957",12
"46958",9
"46959",15
"46960",14
"46961",12
"46962",11
"46963",14
"46964",14
"46965",12
"46966",14
"46967",14
"46968",16
"46969",11
"46970",7
"46971",12
"46972",13
"46973",14
"46974",17
"46975",16
"46976",14
"46977",9
"46978",13
"46979",15
"46980",16
"46981",10
"46982",10
"46983",10
"46984",14
"46985",12
"46986",11
"46987",11
"46988",10
"46989",13
"46990",12
"46991",9
"46992",14
"46993",11
"46994",12
"46995",12
"46996",13
"46997",11
"46998",14
"46999",14
"47000",12
"47001",10
"47002",10
"47003",18
"47004",9
"47005",10
"47006",16
"47007",13
"47008",7
"47009",10
"47010",11
"47011",13
"47012",15
"47013",11
"47014",15
"47015",9
"47016",9
"47017",11
"47018",11
"47019",12
"47020",13
"47021",8
"47022",12
"47023",12
"47024",11
"47025",12
"47026",9
"47027",15
"47028",11
"47029",8
"47030",15
"47031",11
"47032",9
"47033",8
"47034",13
"47035",17
"47036",13
"47037",11
"47038",12
"47039",14
"47040",14
"47041",18
"47042",13
"47043",8
"47044",15
"47045",13
"47046",13
"47047",15
"47048",4
"47049",8
"47050",8
"47051",15
"47052",6
"47053",13
"47054",14
"47055",8
"47056",11
"47057",10
"47058",12
"47059",11
"47060",14
"47061",13
"47062",10
"47063",11
"47064",14
"47065",11
"47066",10
"47067",12
"47068",13
"47069",7
"47070",9
"47071",9
"47072",14
"47073",13
"47074",17
"47075",10
"47076",13
"47077",7
"47078",14
"47079",16
"47080",11
"47081",13
"47082",16
"47083",9
"47084",12
"47085",13
"47086",10
"47087",19
"47088",12
"47089",14
"47090",18
"47091",13
"47092",15
"47093",13
"47094",12
"47095",10
"47096",17
"47097",7
"47098",18
"47099",13
"47100",15
"47101",14
"47102",10
"47103",15
"47104",9
"47105",14
"47106",14
"47107",9
"47108",16
"47109",13
"47110",6
"47111",8
"47112",11
"47113",8
"47114",11
"47115",10
"47116",12
"47117",16
"47118",11
"47119",18
"47120",8
"47121",12
"47122",16
"47123",10
"47124",11
"47125",13
"47126",7
"47127",13
"47128",16
"47129",9
"47130",10
"47131",15
"47132",11
"47133",14
"47134",10
"47135",13
"47136",13
"47137",9
"47138",12
"47139",7
"47140",13
"47141",13
"47142",14
"47143",14
"47144",8
"47145",12
"47146",13
"47147",13
"47148",14
"47149",12
"47150",11
"47151",15
"47152",12
"47153",13
"47154",10
"47155",10
"47156",9
"47157",12
"47158",11
"47159",11
"47160",16
"47161",13
"47162",12
"47163",12
"47164",6
"47165",9
"47166",10
"47167",13
"47168",5
"47169",10
"47170",12
"47171",13
"47172",17
"47173",10
"47174",7
"47175",10
"47176",19
"47177",11
"47178",15
"47179",11
"47180",15
"47181",9
"47182",9
"47183",12
"47184",8
"47185",15
"47186",13
"47187",14
"47188",13
"47189",16
"47190",15
"47191",9
"47192",8
"47193",12
"47194",5
"47195",7
"47196",14
"47197",10
"47198",8
"47199",11
"47200",12
"47201",11
"47202",7
"47203",7
"47204",13
"47205",12
"47206",15
"47207",15
"47208",13
"47209",10
"47210",16
"47211",15
"47212",8
"47213",10
"47214",12
"47215",11
"47216",11
"47217",10
"47218",12
"47219",15
"47220",10
"47221",18
"47222",15
"47223",10
"47224",13
"47225",13
"47226",7
"47227",13
"47228",13
"47229",13
"47230",8
"47231",13
"47232",13
"47233",12
"47234",15
"47235",11
"47236",16
"47237",16
"47238",13
"47239",14
"47240",7
"47241",11
"47242",14
"47243",10
"47244",11
"47245",8
"47246",13
"47247",6
"47248",12
"47249",11
"47250",15
"47251",15
"47252",7
"47253",11
"47254",7
"47255",13
"47256",11
"47257",10
"47258",14
"47259",10
"47260",12
"47261",14
"47262",6
"47263",15
"47264",11
"47265",8
"47266",13
"47267",13
"47268",8
"47269",14
"47270",12
"47271",10
"47272",5
"47273",5
"47274",10
"47275",13
"47276",10
"47277",8
"47278",8
"47279",10
"47280",7
"47281",15
"47282",11
"47283",11
"47284",11
"47285",12
"47286",14
"47287",11
"47288",13
"47289",17
"47290",9
"47291",15
"47292",10
"47293",16
"47294",11
"47295",16
"47296",12
"47297",16
"47298",8
"47299",11
"47300",14
"47301",11
"47302",16
"47303",9
"47304",12
"47305",14
"47306",12
"47307",14
"47308",14
"47309",9
"47310",10
"47311",11
"47312",17
"47313",8
"47314",15
"47315",15
"47316",17
"47317",15
"47318",13
"47319",13
"47320",11
"47321",8
"47322",10
"47323",9
"47324",13
"47325",10
"47326",10
"47327",12
"47328",17
"47329",16
"47330",11
"47331",10
"47332",11
"47333",12
"47334",12
"47335",15
"47336",14
"47337",9
"47338",10
"47339",13
"47340",12
"47341",12
"47342",8
"47343",15
"47344",13
"47345",14
"47346",13
"47347",9
"47348",16
"47349",10
"47350",11
"47351",11
"47352",9
"47353",15
"47354",13
"47355",11
"47356",8
"47357",14
"47358",8
"47359",11
"47360",10
"47361",14
"47362",11
"47363",12
"47364",14
"47365",14
"47366",11
"47367",9
"47368",12
"47369",12
"47370",9
"47371",14
"47372",13
"47373",10
"47374",10
"47375",10
"47376",12
"47377",11
"47378",14
"47379",14
"47380",16
"47381",12
"47382",16
"47383",13
"47384",14
"47385",7
"47386",19
"47387",13
"47388",13
"47389",12
"47390",11
"47391",10
"47392",15
"47393",14
"47394",14
"47395",9
"47396",16
"47397",15
"47398",16
"47399",13
"47400",13
"47401",8
"47402",16
"47403",12
"47404",14
"47405",13
"47406",11
"47407",7
"47408",13
"47409",12
"47410",12
"47411",15
"47412",10
"47413",11
"47414",10
"47415",6
"47416",12
"47417",11
"47418",9
"47419",12
"47420",11
"47421",8
"47422",11
"47423",12
"47424",9
"47425",4
"47426",12
"47427",12
"47428",12
"47429",13
"47430",15
"47431",10
"47432",8
"47433",15
"47434",13
"47435",14
"47436",11
"47437",8
"47438",12
"47439",16
"47440",6
"47441",17
"47442",11
"47443",12
"47444",8
"47445",12
"47446",14
"47447",14
"47448",7
"47449",13
"47450",11
"47451",18
"47452",12
"47453",10
"47454",13
"47455",7
"47456",17
"47457",15
"47458",8
"47459",14
"47460",10
"47461",12
"47462",13
"47463",9
"47464",10
"47465",17
"47466",12
"47467",14
"47468",15
"47469",10
"47470",14
"47471",6
"47472",12
"47473",12
"47474",9
"47475",10
"47476",14
"47477",13
"47478",13
"47479",5
"47480",13
"47481",14
"47482",12
"47483",10
"47484",10
"47485",10
"47486",17
"47487",12
"47488",7
"47489",13
"47490",12
"47491",10
"47492",18
"47493",11
"47494",16
"47495",11
"47496",12
"47497",14
"47498",12
"47499",14
"47500",9
"47501",8
"47502",13
"47503",5
"47504",14
"47505",13
"47506",10
"47507",15
"47508",15
"47509",10
"47510",12
"47511",13
"47512",12
"47513",14
"47514",15
"47515",16
"47516",11
"47517",15
"47518",9
"47519",10
"47520",12
"47521",8
"47522",18
"47523",8
"47524",11
"47525",10
"47526",11
"47527",13
"47528",13
"47529",14
"47530",12
"47531",12
"47532",12
"47533",13
"47534",12
"47535",13
"47536",15
"47537",20
"47538",12
"47539",10
"47540",11
"47541",12
"47542",7
"47543",14
"47544",13
"47545",14
"47546",8
"47547",8
"47548",10
"47549",12
"47550",14
"47551",11
"47552",17
"47553",4
"47554",6
"47555",17
"47556",9
"47557",13
"47558",9
"47559",13
"47560",14
"47561",17
"47562",11
"47563",8
"47564",10
"47565",21
"47566",12
"47567",15
"47568",10
"47569",8
"47570",14
"47571",10
"47572",8
"47573",6
"47574",14
"47575",14
"47576",9
"47577",12
"47578",11
"47579",8
"47580",12
"47581",8
"47582",10
"47583",12
"47584",5
"47585",15
"47586",9
"47587",11
"47588",6
"47589",7
"47590",11
"47591",14
"47592",14
"47593",10
"47594",12
"47595",8
"47596",8
"47597",18
"47598",13
"47599",13
"47600",12
"47601",13
"47602",9
"47603",10
"47604",18
"47605",10
"47606",13
"47607",9
"47608",8
"47609",12
"47610",14
"47611",12
"47612",10
"47613",9
"47614",16
"47615",16
"47616",13
"47617",15
"47618",7
"47619",10
"47620",13
"47621",12
"47622",10
"47623",11
"47624",10
"47625",12
"47626",9
"47627",10
"47628",12
"47629",13
"47630",11
"47631",7
"47632",11
"47633",13
"47634",12
"47635",9
"47636",16
"47637",15
"47638",12
"47639",9
"47640",11
"47641",14
"47642",7
"47643",13
"47644",9
"47645",13
"47646",18
"47647",16
"47648",7
"47649",15
"47650",4
"47651",9
"47652",14
"47653",6
"47654",16
"47655",25
"47656",7
"47657",15
"47658",12
"47659",2
"47660",2
"47661",13
"47662",1
"47663",11
"47664",16
"47665",10
"47666",18
"47667",13
"47668",16
"47669",4
"47670",17
"47671",4
"47672",41
"47673",30
"47674",30
"47675",11
"47676",4
"47677",26
"47678",5
"47679",17
"47680",17
"47681",8
"47682",22
"47683",8
"47684",10
"47685",6
"47686",13
"47687",4
"47688",15
"47689",12
"47690",32
"47691",21
"47692",20
"47693",12
"47694",4
"47695",11
"47696",12
"47697",13
"47698",9
"47699",12
"47700",13
"47701",20
"47702",3
"47703",15
"47704",7
"47705",1
"47706",39
"47707",4
"47708",4
"47709",6
"47710",19
"47711",6
"47712",21
"47713",15
"47714",9
"47715",12
"47716",7
"47717",18
"47718",12
"47719",16
"47720",10
"47721",12
"47722",20
"47723",13
"47724",8
"47725",5
"47726",26
"47727",9
"47728",35
"47729",30
"47730",15
"47731",10
"47732",8
"47733",17
"47734",33
"47735",17
"47736",5
"47737",21
"47738",8
"47739",13
"47740",12
"47741",2
"47742",8
"47743",12
"47744",25
"47745",18
"47746",25
"47747",11
"47748",6
"47749",10
"47750",15
"47751",47
"47752",6
"47753",8
"47754",11
"47755",18
"47756",15
"47757",8
"47758",18
"47759",12
"47760",12
"47761",15
"47762",11
"47763",22
"47764",22
"47765",16
"47766",17
"47767",26
"47768",32
"47769",5
"47770",9
"47771",2
"47772",8
"47773",10
"47774",38
"47775",11
"47776",18
"47777",16
"47778",6
"47779",21
"47780",16
"47781",25
"47782",17
"47783",26
"47784",16
"47785",9
"47786",16
"47787",13
"47788",13
"47789",32
"47790",29
"47791",15
"47792",22
"47793",11
"47794",9
"47795",13
"47796",30
"47797",12
"47798",11
"47799",8
"47800",11
"47801",10
"47802",12
"47803",23
"47804",7
"47805",7
"47806",19
"47807",26
"47808",5
"47809",4
"47810",9
"47811",10
"47812",22
"47813",20
"47814",35
"47815",17
"47816",5
"47817",19
"47818",3
"47819",18
"47820",17
"47821",22
"47822",8
"47823",13
"47824",4
"47825",18
"47826",7
"47827",26
"47828",4
"47829",5
"47830",37
"47831",30
"47832",25
"47833",17
"47834",10
"47835",37
"47836",21
"47837",13
"47838",18
"47839",17
"47840",18
"47841",26
"47842",11
"47843",20
"47844",2
"47845",18
"47846",0
"47847",18
"47848",19
"47849",24
"47850",13
"47851",22
"47852",13
"47853",22
"47854",6
"47855",16
"47856",4
"47857",12
"47858",11
"47859",29
"47860",4
"47861",9
"47862",18
"47863",8
"47864",20
"47865",26
"47866",15
"47867",9
"47868",11
"47869",10
"47870",6
"47871",15
"47872",8
"47873",11
"47874",21
"47875",17
"47876",12
"47877",18
"47878",3
"47879",28
"47880",8
"47881",14
"47882",7
"47883",22
"47884",32
"47885",25
"47886",25
"47887",21
"47888",5
"47889",4
"47890",13
"47891",11
"47892",4
"47893",1
"47894",16
"47895",3
"47896",14
"47897",16
"47898",11
"47899",15
"47900",7
"47901",20
"47902",17
"47903",16
"47904",13
"47905",10
"47906",21
"47907",12
"47908",12
"47909",11
"47910",27
"47911",18
"47912",13
"47913",20
"47914",13
"47915",3
"47916",16
"47917",18
"47918",20
"47919",10
"47920",5
"47921",11
"47922",24
"47923",11
"47924",5
"47925",13
"47926",13
"47927",7
"47928",15
"47929",3
"47930",12
"47931",12
"47932",19
"47933",25
"47934",9
"47935",18
"47936",16
"47937",25
"47938",25
"47939",14
"47940",2
"47941",9
"47942",12
"47943",21
"47944",17
"47945",8
"47946",3
"47947",19
"47948",19
"47949",9
"47950",24
"47951",3
"47952",32
"47953",39
"47954",18
"47955",21
"47956",16
"47957",6
"47958",6
"47959",14
"47960",2
"47961",3
"47962",30
"47963",13
"47964",26
"47965",31
"47966",4
"47967",29
"47968",10
"47969",30
"47970",8
"47971",13
"47972",6
"47973",16
"47974",15
"47975",11
"47976",26
"47977",3
"47978",5
"47979",19
"47980",12
"47981",26
"47982",19
"47983",14
"47984",23
"47985",7
"47986",14
"47987",17
"47988",8
"47989",15
"47990",14
"47991",18
"47992",13
"47993",24
"47994",5
"47995",23
"47996",16
"47997",15
"47998",33
"47999",21
"48000",9
"48001",22
"48002",14
"48003",17
"48004",12
"48005",17
"48006",20
"48007",29
"48008",28
"48009",8
"48010",10
"48011",14
"48012",26
"48013",7
"48014",10
"48015",8
"48016",17
"48017",8
"48018",15
"48019",21
"48020",10
"48021",4
"48022",33
"48023",16
"48024",7
"48025",6
"48026",22
"48027",14
"48028",16
"48029",15
"48030",18
"48031",7
"48032",11
"48033",16
"48034",10
"48035",19
"48036",6
"48037",8
"48038",30
"48039",4
"48040",25
"48041",4
"48042",14
"48043",28
"48044",41
"48045",29
"48046",12
"48047",11
"48048",13
"48049",10
"48050",9
"48051",34
"48052",25
"48053",17
"48054",5
"48055",7
"48056",9
"48057",15
"48058",17
"48059",10
"48060",15
"48061",23
"48062",7
"48063",6
"48064",32
"48065",12
"48066",6
"48067",16
"48068",19
"48069",12
"48070",12
"48071",18
"48072",7
"48073",37
"48074",8
"48075",42
"48076",14
"48077",25
"48078",39
"48079",4
"48080",30
"48081",9
"48082",8
"48083",22
"48084",40
"48085",8
"48086",6
"48087",4
"48088",17
"48089",10
"48090",3
"48091",5
"48092",29
"48093",10
"48094",18
"48095",13
"48096",17
"48097",11
"48098",7
"48099",12
"48100",30
"48101",18
"48102",23
"48103",18
"48104",12
"48105",12
"48106",6
"48107",8
"48108",16
"48109",7
"48110",20
"48111",29
"48112",20
"48113",32
"48114",19
"48115",16
"48116",29
"48117",4
"48118",2
"48119",16
"48120",21
"48121",2
"48122",9
"48123",17
"48124",18
"48125",17
"48126",18
"48127",2
"48128",28
"48129",6
"48130",8
"48131",28
"48132",5
"48133",25
"48134",10
"48135",12
"48136",7
"48137",15
"48138",18
"48139",36
"48140",2
"48141",7
"48142",14
"48143",17
"48144",24
"48145",18
"48146",5
"48147",17
"48148",8
"48149",39
"48150",13
"48151",28
"48152",14
"48153",9
"48154",23
"48155",1
"48156",6
"48157",25
"48158",6
"48159",39
"48160",22
"48161",20
"48162",23
"48163",17
"48164",25
"48165",15
"48166",10
"48167",6
"48168",27
"48169",11
"48170",28
"48171",10
"48172",24
"48173",16
"48174",27
"48175",29
"48176",15
"48177",23
"48178",9
"48179",17
"48180",2
"48181",27
"48182",24
"48183",15
"48184",9
"48185",15
"48186",14
"48187",20
"48188",3
"48189",11
"48190",12
"48191",20
"48192",15
"48193",18
"48194",9
"48195",12
"48196",18
"48197",23
"48198",21
"48199",14
"48200",19
"48201",17
"48202",6
"48203",34
"48204",12
"48205",27
"48206",6
"48207",16
"48208",16
"48209",23
"48210",14
"48211",9
"48212",19
"48213",26
"48214",16
"48215",7
"48216",16
"48217",15
"48218",15
"48219",36
"48220",21
"48221",21
"48222",15
"48223",10
"48224",19
"48225",7
"48226",31
"48227",21
"48228",18
"48229",14
"48230",23
"48231",25
"48232",10
"48233",16
"48234",32
"48235",8
"48236",9
"48237",8
"48238",15
"48239",7
"48240",8
"48241",5
"48242",14
"48243",8
"48244",6
"48245",10
"48246",12
"48247",29
"48248",12
"48249",12
"48250",7
"48251",11
"48252",8
"48253",23
"48254",23
"48255",27
"48256",13
"48257",19
"48258",8
"48259",19
"48260",5
"48261",10
"48262",24
"48263",19
"48264",25
"48265",8
"48266",16
"48267",22
"48268",22
"48269",15
"48270",13
"48271",22
"48272",26
"48273",20
"48274",33
"48275",20
"48276",9
"48277",20
"48278",16
"48279",12
"48280",7
"48281",4
"48282",19
"48283",22
"48284",7
"48285",5
"48286",9
"48287",15
"48288",11
"48289",34
"48290",13
"48291",15
"48292",15
"48293",6
"48294",12
"48295",15
"48296",19
"48297",3
"48298",14
"48299",6
"48300",17
"48301",5
"48302",21
"48303",9
"48304",9
"48305",13
"48306",21
"48307",21
"48308",27
"48309",39
"48310",20
"48311",26
"48312",17
"48313",28
"48314",10
"48315",24
"48316",16
"48317",18
"48318",12
"48319",12
"48320",3
"48321",6
"48322",30
"48323",24
"48324",14
"48325",19
"48326",4
"48327",19
"48328",16
"48329",6
"48330",20
"48331",7
"48332",13
"48333",26
"48334",9
"48335",18
"48336",22
"48337",3
"48338",24
"48339",7
"48340",12
"48341",18
"48342",2
"48343",10
"48344",11
"48345",11
"48346",19
"48347",11
"48348",18
"48349",8
"48350",14
"48351",16
"48352",6
"48353",22
"48354",11
"48355",29
"48356",20
"48357",6
"48358",33
"48359",13
"48360",18
"48361",23
"48362",5
"48363",9
"48364",12
"48365",17
"48366",9
"48367",11
"48368",8
"48369",17
"48370",19
"48371",28
"48372",13
"48373",23
"48374",4
"48375",26
"48376",5
"48377",21
"48378",6
"48379",8
"48380",9
"48381",15
"48382",11
"48383",18
"48384",14
"48385",8
"48386",11
"48387",9
"48388",20
"48389",18
"48390",34
"48391",21
"48392",14
"48393",10
"48394",1
"48395",18
"48396",6
"48397",5
"48398",9
"48399",9
"48400",13
"48401",10
"48402",23
"48403",22
"48404",14
"48405",15
"48406",17
"48407",8
"48408",10
"48409",10
"48410",11
"48411",11
"48412",10
"48413",17
"48414",6
"48415",28
"48416",10
"48417",27
"48418",20
"48419",19
"48420",6
"48421",5
"48422",24
"48423",11
"48424",32
"48425",5
"48426",28
"48427",12
"48428",12
"48429",9
"48430",29
"48431",11
"48432",14
"48433",14
"48434",12
"48435",21
"48436",16
"48437",20
"48438",9
"48439",17
"48440",7
"48441",9
"48442",33
"48443",20
"48444",12
"48445",6
"48446",5
"48447",12
"48448",9
"48449",11
"48450",8
"48451",20
"48452",33
"48453",20
"48454",17
"48455",29
"48456",13
"48457",10
"48458",14
"48459",11
"48460",12
"48461",17
"48462",21
"48463",17
"48464",4
"48465",19
"48466",7
"48467",11
"48468",6
"48469",5
"48470",18
"48471",14
"48472",9
"48473",14
"48474",12
"48475",10
"48476",22
"48477",4
"48478",23
"48479",8
"48480",18
"48481",35
"48482",15
"48483",4
"48484",17
"48485",2
"48486",25
"48487",28
"48488",8
"48489",17
"48490",2
"48491",4
"48492",10
"48493",8
"48494",21
"48495",5
"48496",11
"48497",9
"48498",19
"48499",21
"48500",23
"48501",26
"48502",16
"48503",15
"48504",18
"48505",14
"48506",12
"48507",7
"48508",2
"48509",11
"48510",19
"48511",6
"48512",3
"48513",13
"48514",11
"48515",19
"48516",17
"48517",29
"48518",32
"48519",10
"48520",49
"48521",23
"48522",14
"48523",11
"48524",12
"48525",12
"48526",9
"48527",19
"48528",4
"48529",36
"48530",3
"48531",11
"48532",27
"48533",14
"48534",24
"48535",10
"48536",12
"48537",26
"48538",7
"48539",34
"48540",13
"48541",13
"48542",14
"48543",4
"48544",18
"48545",11
"48546",29
"48547",11
"48548",17
"48549",11
"48550",22
"48551",9
"48552",19
"48553",27
"48554",21
"48555",15
"48556",3
"48557",16
"48558",16
"48559",16
"48560",23
"48561",18
"48562",12
"48563",21
"48564",11
"48565",8
"48566",37
"48567",14
"48568",25
"48569",9
"48570",10
"48571",13
"48572",27
"48573",9
"48574",17
"48575",36
"48576",15
"48577",22
"48578",26
"48579",25
"48580",9
"48581",14
"48582",6
"48583",22
"48584",22
"48585",16
"48586",31
"48587",27
"48588",6
"48589",18
"48590",16
"48591",11
"48592",14
"48593",3
"48594",9
"48595",9
"48596",14
"48597",2
"48598",11
"48599",13
"48600",6
"48601",18
"48602",3
"48603",6
"48604",6
"48605",7
"48606",23
"48607",10
"48608",12
"48609",6
"48610",42
"48611",14
"48612",20
"48613",0
"48614",12
"48615",6
"48616",14
"48617",23
"48618",11
"48619",17
"48620",30
"48621",10
"48622",17
"48623",17
"48624",12
"48625",14
"48626",20
"48627",17
"48628",14
"48629",11
"48630",28
"48631",16
"48632",31
"48633",6
"48634",13
"48635",22
"48636",23
"48637",17
"48638",2
"48639",32
"48640",8
"48641",18
"48642",24
"48643",24
"48644",14
"48645",20
"48646",2
"48647",21
"48648",26
"48649",13
"48650",7
"48651",3
"48652",28
"48653",2
"48654",13
"48655",16
"48656",31
"48657",12
"48658",2
"48659",47
"48660",29
"48661",17
"48662",13
"48663",5
"48664",10
"48665",10
"48666",18
"48667",12
"48668",26
"48669",10
"48670",4
"48671",7
"48672",31
"48673",19
"48674",3
"48675",10
"48676",6
"48677",12
"48678",12
"48679",6
"48680",15
"48681",15
"48682",21
"48683",13
"48684",12
"48685",16
"48686",18
"48687",13
"48688",13
"48689",27
"48690",18
"48691",25
"48692",14
"48693",11
"48694",14
"48695",26
"48696",18
"48697",8
"48698",23
"48699",8
"48700",9
"48701",22
"48702",20
"48703",10
"48704",19
"48705",10
"48706",10
"48707",6
"48708",31
"48709",16
"48710",11
"48711",9
"48712",7
"48713",6
"48714",0
"48715",2
"48716",14
"48717",3
"48718",19
"48719",16
"48720",1
"48721",30
"48722",10
"48723",2
"48724",16
"48725",22
"48726",24
"48727",2
"48728",3
"48729",24
"48730",23
"48731",10
"48732",19
"48733",17
"48734",37
"48735",16
"48736",5
"48737",11
"48738",23
"48739",14
"48740",3
"48741",15
"48742",11
"48743",22
"48744",7
"48745",12
"48746",21
"48747",9
"48748",8
"48749",21
"48750",14
"48751",25
"48752",14
"48753",2
"48754",25
"48755",17
"48756",17
"48757",6
"48758",26
"48759",13
"48760",2
"48761",27
"48762",11
"48763",15
"48764",11
"48765",4
"48766",1
"48767",21
"48768",17
"48769",59
"48770",22
"48771",0
"48772",16
"48773",18
"48774",9
"48775",24
"48776",6
"48777",3
"48778",1
"48779",5
"48780",11
"48781",18
"48782",12
"48783",8
"48784",24
"48785",36
"48786",28
"48787",28
"48788",18
"48789",34
"48790",9
"48791",9
"48792",12
"48793",11
"48794",16
"48795",5
"48796",11
"48797",35
"48798",2
"48799",9
"48800",15
"48801",0
"48802",18
"48803",13
"48804",26
"48805",5
"48806",3
"48807",21
"48808",3
"48809",11
"48810",14
"48811",6
"48812",26
"48813",39
"48814",5
"48815",11
"48816",6
"48817",1
"48818",3
"48819",36
"48820",16
"48821",3
"48822",21
"48823",7
"48824",13
"48825",3
"48826",27
"48827",1
"48828",30
"48829",7
"48830",27
"48831",13
"48832",16
"48833",81
"48834",5
"48835",8
"48836",2
"48837",2
"48838",4
"48839",1
"48840",26
"48841",0
"48842",14
"48843",26
"48844",36
"48845",23
"48846",9
"48847",2
"48848",10
"48849",4
"48850",14
"48851",4
"48852",3
"48853",33
"48854",15
"48855",11
"48856",1
"48857",12
"48858",15
"48859",5
"48860",4
"48861",97
"48862",15
"48863",2
"48864",11
"48865",17
"48866",15
"48867",0
"48868",7
"48869",13
"48870",14
"48871",3
"48872",7
"48873",15
"48874",2
"48875",21
"48876",13
"48877",6
"48878",10
"48879",6
"48880",1
"48881",8
"48882",1
"48883",1
"48884",2
"48885",4
"48886",23
"48887",22
"48888",36
"48889",62
"48890",27
"48891",10
"48892",3
"48893",16
"48894",24
"48895",8
"48896",3
"48897",2
"48898",12
"48899",5
"48900",5
"48901",0
"48902",14
"48903",3
"48904",17
"48905",3
"48906",16
"48907",11
"48908",33
"48909",16
"48910",12
"48911",11
"48912",9
"48913",20
"48914",0
"48915",9
"48916",4
"48917",21
"48918",13
"48919",19
"48920",13
"48921",11
"48922",10
"48923",16
"48924",8
"48925",13
"48926",13
"48927",10
"48928",15
"48929",11
"48930",12
"48931",11
"48932",10
"48933",11
"48934",9
"48935",15
"48936",8
"48937",14
"48938",4
"48939",13
"48940",20
"48941",9
"48942",14
"48943",7
"48944",15
"48945",14
"48946",9
"48947",7
"48948",15
"48949",16
"48950",6
"48951",17
"48952",7
"48953",11
"48954",16
"48955",8
"48956",11
"48957",12
"48958",14
"48959",15
"48960",15
"48961",11
"48962",13
"48963",11
"48964",13
"48965",10
"48966",14
"48967",12
"48968",15
"48969",10
"48970",9
"48971",8
"48972",14
"48973",13
"48974",14
"48975",13
"48976",7
"48977",13
"48978",8
"48979",14
"48980",6
"48981",7
"48982",13
"48983",16
"48984",14
"48985",9
"48986",10
"48987",17
"48988",16
"48989",4
"48990",11
"48991",13
"48992",9
"48993",14
"48994",8
"48995",5
"48996",14
"48997",13
"48998",12
"48999",8
"49000",10
"49001",10
"49002",16
"49003",10
"49004",9
"49005",6
"49006",14
"49007",7
"49008",14
"49009",9
"49010",12
"49011",14
"49012",16
"49013",11
"49014",11
"49015",12
"49016",13
"49017",11
"49018",7
"49019",12
"49020",9
"49021",9
"49022",12
"49023",13
"49024",16
"49025",13
"49026",11
"49027",11
"49028",9
"49029",6
"49030",10
"49031",11
"49032",10
"49033",6
"49034",8
"49035",13
"49036",5
"49037",9
"49038",12
"49039",11
"49040",10
"49041",11
"49042",13
"49043",10
"49044",12
"49045",8
"49046",11
"49047",10
"49048",13
"49049",11
"49050",12
"49051",11
"49052",16
"49053",11
"49054",11
"49055",9
"49056",14
"49057",15
"49058",12
"49059",17
"49060",17
"49061",18
"49062",9
"49063",14
"49064",11
"49065",13
"49066",10
"49067",7
"49068",20
"49069",11
"49070",14
"49071",14
"49072",13
"49073",11
"49074",14
"49075",5
"49076",9
"49077",9
"49078",16
"49079",10
"49080",14
"49081",13
"49082",8
"49083",10
"49084",9
"49085",13
"49086",9
"49087",11
"49088",15
"49089",4
"49090",13
"49091",14
"49092",12
"49093",14
"49094",10
"49095",15
"49096",8
"49097",16
"49098",10
"49099",9
"49100",9
"49101",13
"49102",9
"49103",10
"49104",15
"49105",13
"49106",8
"49107",15
"49108",11
"49109",11
"49110",16
"49111",13
"49112",16
"49113",15
"49114",11
"49115",6
"49116",14
"49117",12
"49118",8
"49119",14
"49120",11
"49121",6
"49122",8
"49123",16
"49124",14
"49125",12
"49126",13
"49127",13
"49128",9
"49129",15
"49130",11
"49131",11
"49132",10
"49133",13
"49134",6
"49135",4
"49136",11
"49137",11
"49138",8
"49139",16
"49140",11
"49141",6
"49142",8
"49143",8
"49144",9
"49145",12
"49146",14
"49147",7
"49148",10
"49149",12
"49150",12
"49151",13
"49152",10
"49153",13
"49154",14
"49155",15
"49156",13
"49157",14
"49158",13
"49159",15
"49160",10
"49161",7
"49162",6
"49163",14
"49164",6
"49165",13
"49166",13
"49167",13
"49168",15
"49169",9
"49170",14
"49171",11
"49172",8
"49173",11
"49174",9
"49175",8
"49176",14
"49177",17
"49178",7
"49179",12
"49180",12
"49181",5
"49182",9
"49183",12
"49184",15
"49185",10
"49186",15
"49187",13
"49188",11
"49189",13
"49190",9
"49191",11
"49192",10
"49193",10
"49194",12
"49195",12
"49196",11
"49197",11
"49198",11
"49199",7
"49200",9
"49201",8
"49202",9
"49203",9
"49204",15
"49205",13
"49206",7
"49207",9
"49208",13
"49209",12
"49210",10
"49211",7
"49212",13
"49213",9
"49214",7
"49215",15
"49216",17
"49217",14
"49218",16
"49219",9
"49220",10
"49221",5
"49222",15
"49223",15
"49224",16
"49225",12
"49226",12
"49227",13
"49228",13
"49229",10
